id,youtube_video_id,youtube_url,original_or_new,language,channel_name,source_type,metadata_checked,description_checked,youtube_chapters_checked,captions_checked,transcript_checked,visual_review_performed,visual_timestamp_ranges,embed_checked,evidence_types,classification_confidence_before,classification_confidence_after,fields_reviewed,fields_changed,chapter_result,decision,decision_reason_he,review_notes_he,reviewed_at
yt-6_VlZuPDOSM,6_VlZuPDOSM,https://www.youtube.com/watch?v=6_VlZuPDOSM,new,en,Ninja Nick,community_educator,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-tkQ-s7PI5Ds,tkQ-s7PI5Ds,https://www.youtube.com/watch?v=tkQ-s7PI5Ds,new,en,ADVMotoSkillZ,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-qwK6pdXY7rw,qwK6pdXY7rw,https://www.youtube.com/watch?v=qwK6pdXY7rw,new,en,Boundless Backcountry,experienced_rider,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-FCTnaF_aZP0,FCTnaF_aZP0,https://www.youtube.com/watch?v=FCTnaF_aZP0,new,en,DanDanTheFireman,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-MBS_7UeiXnQ,MBS_7UeiXnQ,https://www.youtube.com/watch?v=MBS_7UeiXnQ,new,en,Gray Beard Biker,experienced_rider,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-zMuVNBk9Ogw,zMuVNBk9Ogw,https://www.youtube.com/watch?v=zMuVNBk9Ogw,new,en,Chris Birch - Off Road Coach,professional_instructor,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-6IybZ8hvuDk,6IybZ8hvuDk,https://www.youtube.com/watch?v=6IybZ8hvuDk,new,en,MotoJitsu®,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-KRgG21OBjcE,KRgG21OBjcE,https://www.youtube.com/watch?v=KRgG21OBjcE,new,en,RevZilla,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-vfOO-xV02vo,vfOO-xV02vo,https://www.youtube.com/watch?v=vfOO-xV02vo,new,en,Roia Moto,experienced_rider,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-DW0GVIvub44,DW0GVIvub44,https://www.youtube.com/watch?v=DW0GVIvub44,new,en,Terra-Moto,professional_instructor,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-wrklB5UMWOU,wrklB5UMWOU,https://www.youtube.com/watch?v=wrklB5UMWOU,new,en,Adam Riemann,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-jevfjCDOddA,jevfjCDOddA,https://www.youtube.com/watch?v=jevfjCDOddA,new,en,Big Rock Moto,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-OFWtuGVuA2I,OFWtuGVuA2I,https://www.youtube.com/watch?v=OFWtuGVuA2I,new,en,Brake Magazine,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-vQo1kb3kL60,vQo1kb3kL60,https://www.youtube.com/watch?v=vQo1kb3kL60,new,en,Dork in the Road,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-AWd4shge0qc,AWd4shge0qc,https://www.youtube.com/watch?v=AWd4shge0qc,new,en,FortNine,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-rmWQKoN6yX0,rmWQKoN6yX0,https://www.youtube.com/watch?v=rmWQKoN6yX0,new,en,FortNine,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
